"15/16" "15/19" "21/22" "12/16" "28/30" "17/18" "12/13" "11/12" "8/11" "11/13" "5/6" "8/10" "11/12",1
"15/16" "15/19" "21/22" "12/16" "28/32.2" "13/17" "12/12" "11/12" "8/11" "11/13" "6/8" "8/10" "11/12",1
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "10/11" "11/13" "5/6" "8/10" "10/11",1
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",7
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",2
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",9
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11",1
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/12",4
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "10/10" "11/13" "5/6" "8/10" "10/12",1
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",3
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",5
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",60
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/11" "11/12",1
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11",2
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",3
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12",7
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12",6
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",2
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",2
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11",1
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/12",2
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "11/12",2
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "10/10" "11/13" "5/6" "8/10" "10/12",1
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/12" "5/8" "8/10" "11/12",1
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",5
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",11
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",5
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11",1
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",1
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12",4
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11",2
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12",2
"15/16" "15/19" "21/22" "13/14" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/11" "11/12",1
"15/16" "15/19" "21/22" "14/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",1
"15/16" "15/19" "23/23" "12/13" "28/32.2" "17/18" "12/12" "11/11" "8/10" "13/14" "6/8" "8/10" "10/11",1
"15/18" "15/16" "21/22" "12/13" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",1
"15/18" "15/16" "21/22" "12/16" "28/28" "13/17" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",1
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",3
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/11",1
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12",2
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",3
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",1
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",3
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",2
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11",1
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12",1
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/18" "15/16" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/14" "5/6" "8/10" "11/12",1
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "10/11" "11/13" "5/6" "10/11" "10/12",1
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",6
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",1
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",2
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/12",1
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "11/12",3
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "10/11" "11/13" "6/8" "8/10" "10/12",1
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "10/11" "11/12",1
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",3
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",3
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",39
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11",2
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",4
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12",6
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12",2
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12",1
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",1
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",1
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",2
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11",1
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/12",3
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "11/12",5
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "10/11" "11/13" "5/6" "8/11" "11/12",1
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",8
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",1
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",5
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11",1
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",3
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "13/14" "5/6" "8/10" "10/12",1
"15/18" "15/16" "21/22" "14/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12",1
"15/18" "15/16" "21/22" "14/16" "30/32.2" "13/17" "12/12" "11/12" "8/10" "11/13" "5/6" "8/11" "11/12",1
"15/18" "15/16" "21/23" "12/13" "30/32.2" "17/18" "12/12" "11/11" "10/10" "11/13" "5/8" "8/10" "10/12",1
"15/18" "15/18" "21/21" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",1
