"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/X" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.151724 0.0820848 0.0986035 0.103588 0.0831627 0.102889 0.0817164 0.117348 0.0809738 0.160043 0.0799215 0.0885773 208.291 1247.44 12.1007 115.222
"15/15" "14/15" "12/14" "17/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.221548 0.205798 0.208062 0.290904 0.250388 0.286118 0.212983 0.265935 0.255852 0.231222 0.236438 0.252935 1166.83 1098.38 45.5159 132.482
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "22/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.130705 0.144348 0.152711 0.173263 0.135481 0.10806 0.228012 0.125281 0.141035 0.139155 0.186483 0.148338 652.596 1597.25 22.7225 125.717
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "12/14" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "15/16" "12/13.2" "9.3/9.3" "20/22" 0.299556 0.263051 0.351306 0.270763 0.346829 0.311581 0.252232 0.330645 0.292512 0.318857 0.360305 0.310172 170.556 94.5338 61.1527 134.781
"15/15" "14/15" "12/14" "19/20" "X/X" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.176948 0.219885 0.168088 0.191515 0.193236 0.15561 0.195257 0.172695 0.24709 0.225325 0.216502 0.190713 716.303 1306.7 30.8369 127.612
"15/15" "14/16" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "14/15" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.235175 0.32021 0.291273 0.338549 0.33146 0.291167 0.312747 0.230442 0.317668 0.336145 0.26409 0.299668 1327.13 856.227 58.6452 135.719
"15/15" "15/16" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "14/14" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.0510167 0.0941284 0.0811937 0.112318 0.00649863 0.0509253 0.114427 0.0114276 0.0711649 0.0125935 0.0161559 0.0347182 29.9141 460.027 3.02859 57.4016
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.493779 0.365869 0.39069 0.426803 0.327424 0.382904 0.422194 0.346047 0.379587 0.369076 0.316571 0.397672 2992.18 600.333 82.3964 124.286
"15/15" "14/15" "12/14" "19/20" "X/X" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.147069 0.180127 0.115296 0.220055 0.18879 0.126578 0.172188 0.173564 0.154043 0.199907 0.164268 0.161015 249.138 507.883 24.2723 122.262
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.442287 0.460622 0.462497 0.409678 0.452551 0.401752 0.478542 0.473522 0.412444 0.450425 0.432916 0.446195 3931.4 312.793 93.0182 115.21
"15/15" "14/15" "10/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "11/12" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.22333 0.196876 0.261864 0.186098 0.238279 0.202564 0.158157 0.15923 0.149276 0.206831 0.20929 0.205866 1567.09 2273.47 34.8941 131.747
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.472764 0.491106 0.462909 0.490527 0.40794 0.535438 0.498626 0.417831 0.455707 0.520694 0.50312 0.473634 524.299 8.77544 97.0754 107.772
"15/15" "14/15" "12/14" "19/19" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.13735 0.112322 0.110623 0.168492 0.117868 0.14188 0.13082 0.0959465 0.163046 0.139951 0.128402 0.125816 204.586 563.96 17.7076 117.086
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/X" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.156101 0.180844 0.150359 0.164926 0.226598 0.219939 0.171265 0.179209 0.222774 0.222522 0.177451 0.185026 348.595 592.022 30.8369 132.421
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.210339 0.231341 0.218375 0.208436 0.23927 0.205935 0.146975 0.166993 0.236395 0.268926 0.275437 0.209608 843.742 1202.89 34.8941 128.808
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.450291 0.496596 0.503545 0.42809 0.443747 0.455932 0.433372 0.435703 0.500747 0.466323 0.412324 0.441233 2311.41 187.48 90.5107 114.354
"15/15" "14/16" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.410473 0.39521 0.360728 0.40891 0.341457 0.376254 0.401252 0.433579 0.303104 0.380311 0.392391 0.366117 990.43 355.771 75.8317 130.561
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.359689 0.343117 0.358119 0.404985 0.384043 0.423103 0.445459 0.393175 0.319802 0.397953 0.489286 0.382434 1061.71 306.333 78.3392 125.89
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.143218 0.249161 0.243965 0.19368 0.24523 0.188043 0.13734 0.207473 0.21395 0.224359 0.183781 0.197793 2668.22 4149.47 33.3444 132.182
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "12/14" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "15/16" "12/13.2" "9.3/9.3" "20/22" 0.434787 0.487789 0.341177 0.426137 0.488686 0.507712 0.494414 0.476207 0.427654 0.404279 0.481902 0.455481 1581.58 88.1289 95.5257 114.004
"17/17" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/15" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.316965 0.345179 0.296855 0.390276 0.357674 0.338353 0.340518 0.317798 0.409822 0.35461 0.471394 0.370587 1742.67 572.746 75.8317 128.096
"15/15" "14/15" "11/12" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/14" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.270155 0.304892 0.337264 0.276696 0.314723 0.327486 0.361981 0.307851 0.33324 0.387272 0.306527 0.317286 972.248 515.887 62.7024 133.767
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.295545 0.323145 0.378702 0.284705 0.368839 0.402422 0.352061 0.341639 0.353375 0.366441 0.343255 0.317379 451.818 241.795 62.7024 133.71
"15/15" "14/15" "10/11" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "12/14" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.299478 0.28754 0.25679 0.273583 0.255987 0.310847 0.30897 0.321391 0.349881 0.253407 0.350866 0.297987 2453.92 1578.3 58.6452 136.803
