"16/18" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/15" "6/8" "20/25" "16/17" "15/18" "12/13" "22/23" "X/X" "13/14" "29/30" "15/19" "14/14" "7/9.3" "20/22" 0.252908 0.267656 0.230629 0.307736 0.241418 0.250255 0.19469 0.255575 0.302593 0.262075 0.243593 0.248774 327.602 316.145 46.0366 136.997
"16/18" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/15" "6/8" "20/25" "16/17" "15/18" "12/13" "22/23" "X/X" "13/14" "29/30" "15/19" "14/14" "7/9.3" "20/22" 0.407746 0.322403 0.33701 0.322249 0.363495 0.308822 0.321146 0.348367 0.351266 0.306311 0.336847 0.334458 1571.48 748.708 67.3 132.931
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/25" "16/17" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/14" "7/9.3" "20/22" 0.245671 0.321254 0.258981 0.250975 0.23841 0.212402 0.297424 0.213867 0.303828 0.263404 0.285857 0.259083 229.839 228.208 48.1439 135.821
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/25" "16/17" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/14" "7/9.3" "20/22" 0.376011 0.352688 0.304306 0.294174 0.337517 0.251902 0.310503 0.314092 0.35508 0.342986 0.33895 0.328157 493.764 210.441 65.9976 134.071
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/25" "16/17" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/14" "7/9.3" "20/22" 0.263577 0.268385 0.215528 0.301249 0.214782 0.197575 0.208962 0.233074 0.314372 0.228588 0.255127 0.244468 155.342 164.943 43.9293 133.673
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/25" "17/17" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/14" "7/9.3" "20/22" 0.275266 0.264904 0.258685 0.236431 0.272246 0.229629 0.267549 0.219417 0.279547 0.326567 0.286341 0.261177 1034.71 865.808 49.4463 138.046
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/25" "18/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/14" "7/9.3" "20/22" 0.149221 0.235725 0.217877 0.214013 0.154398 0.190457 0.205376 0.189269 0.235681 0.262457 0.255738 0.201648 375.889 620.36 33.7 130.464
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/14" "7/9.3" "22/25" 0.290076 0.235508 0.318937 0.276124 0.264981 0.307912 0.229311 0.275263 0.294868 0.244073 0.290875 0.266451 1249.12 1051.57 49.4463 134.375
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.144265 0.193559 0.121368 0.207734 0.178267 0.18383 0.210828 0.1425 0.167211 0.171663 0.152937 0.167494 116.257 228.381 26.0756 125.635
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.179549 0.188205 0.138729 0.128486 0.148014 0.205755 0.19111 0.170839 0.234329 0.188104 0.184916 0.173565 521.12 1095.59 28.1829 130.432
